900 2
7.657460 -0.331329
7.699977 -0.211960
7.829000 -0.216005
7.668161 -0.297065
7.558414 -0.293989
9.251383 2.903101
9.092332 2.944846
9.303201 0.734874
9.243336 0.876373
9.406000 0.920244
9.430584 0.574562
9.146524 0.804957
9.297953 0.813241
9.310860 0.687535
9.129801 0.751128
9.350216 0.692342
9.236629 0.598063
9.269758 3.318448
9.317814 0.590871
9.086280 0.737700
9.205588 0.870332
9.206875 0.880578
9.223089 0.590442
9.394082 0.661548
9.353714 0.765328
9.304120 0.608202
9.083411 0.729720
9.298690 0.833538
9.231272 3.240138
9.239646 0.887612
9.167623 0.650192
9.262146 0.762547
9.101078 0.738331
9.297643 0.694850
9.238791 0.616436
9.127889 0.659546
9.156934 0.854325
9.347779 0.823494
9.079044 0.592157
9.143550 3.209584
9.291610 0.697034
9.278962 0.907876
9.093480 0.529117
9.243667 0.594968
9.408443 0.788702
9.257049 0.749876
9.170808 0.664782
9.146130 0.766965
9.237487 0.698414
9.248997 0.734499
9.061345 3.063105
9.332991 0.776549
9.127539 0.711072
9.433780 0.702283
9.322507 0.831064
9.296124 0.906226
9.160554 0.763698
9.226606 0.833839
9.293351 0.690847
9.274278 0.879265
9.238873 0.549414
9.003796 3.070290
9.363962 0.772158
9.324704 0.950130
9.263305 0.732831
9.344184 0.881694
9.452955 0.792473
9.321187 0.787750
9.255861 0.876606
9.119339 0.824659
9.469864 0.883479
9.277815 0.809910
9.045886 3.009027
9.234013 0.548025
9.179598 0.812456
9.381269 0.893046
9.251630 0.640401
9.319505 0.806754
9.141351 0.725519
9.159163 0.618943
9.338024 0.711116
9.308134 0.893114
9.229914 0.727509
9.200338 3.009310
9.441923 0.959535
9.125286 0.652619
9.181610 0.782865
9.403672 0.792757
9.440992 0.835388
9.280134 0.681872
9.399480 0.755165
9.200014 0.684620
9.411593 0.832061
9.204524 0.786362
9.150067 3.122178
9.180295 0.611670
9.375039 0.746474
9.235285 0.863584
9.396550 0.976664
9.070357 0.679055
9.121607 0.914484
9.179166 0.768371
9.230578 0.822625
9.434539 0.969951
9.235793 0.891277
9.201037 3.369209
9.140883 0.632092
9.161616 0.937619
9.181835 0.674225
9.252162 0.506021
9.304337 0.885206
9.170032 0.726927
9.354760 0.652154
9.159969 0.841655
9.311768 0.800252
9.353037 0.915224
9.100858 3.237162
9.217039 3.148301
10.434935 5.681206
5.671661 0.117624
22.476597 16.270248
9.106973 4.232688
17.190361 11.621585
20.367840 15.083788
-nan -nan
-nan -nan
10.310572 5.666226
-5.695064 -9.237802
9.222583 3.156105
-nan -nan
-9.272616 -16.996161
9.771264 5.097284
30.182547 23.544474
19.810055 14.525645
2.775998 -1.856631
4.880983 -0.827802
-0.885014 -6.316854
6.753238 3.276311
10.535676 5.840845
9.131118 3.097488
13.043512 8.253913
-nan -nan
9.954163 5.294439
10.881701 6.154161
9.984287 5.267708
9.120120 4.487214
10.310091 5.536697
-nan -nan
7.233387 2.560693
9.337580 4.531930
9.039693 2.992162
10.611312 5.917084
8.076777 3.217055
-4.309119 -9.421295
9.243675 4.532059
-nan -nan
9.204468 4.320175
9.643826 4.887777
11.733306 6.924809
40.113010 33.672165
37.894054 31.539152
9.059669 3.005637
12.604308 7.907820
7.101699 2.423616
18.105259 12.737473
-nan -nan
-nan -nan
-nan -nan
10.199262 5.152755
4.487399 -0.531511
11.003297 6.259031
-nan -nan
9.198360 3.199220
-nan -nan
2.861540 -2.011136
8.340380 3.825002
-nan -nan
9.689026 4.957946
9.870074 5.148571
15.992908 11.179629
-nan -nan
18.889486 13.494356
8.402926 3.231891
9.106771 3.084970
10.395790 5.634501
10.166896 5.406368
-nan -nan
-nan -nan
10.661144 5.787919
10.253822 5.519482
18.112024 12.671123
-nan -nan
-nan -nan
-nan -nan
9.249524 3.056262
-nan -nan
-nan -nan
-nan -nan
10.020780 5.159979
-nan -nan
-nan -nan
-nan -nan
-nan -nan
18.229282 12.720988
-nan -nan
9.105274 3.144326
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
8.219363 3.577668
-nan -nan
-nan -nan
-nan -nan
9.025779 3.148057
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
9.131155 2.980733
8.986586 3.014302
5.940446 1.425738
5.815739 1.208032
5.840877 1.254070
5.815366 1.185984
5.992370 1.117515
5.906457 1.376249
5.891469 1.159232
5.802020 1.355974
5.989145 1.253680
5.858067 1.502103
9.195471 3.192818
6.086261 1.413508
5.676314 1.306963
5.787563 1.373457
5.814895 1.235641
5.951741 1.323977
5.929982 1.341641
5.863101 1.204016
5.739671 1.181651
5.715884 1.282594
5.825515 1.131719
9.055803 3.211481
5.808717 1.463897
5.930873 1.247770
5.789324 1.240327
5.724972 1.427204
5.723534 1.337873
5.766649 1.270476
5.879982 1.181317
5.929157 1.200997
5.759591 1.196729
5.723998 1.237788
9.090744 3.203017
5.731233 1.348799
6.023778 1.345803
5.885206 1.389246
5.865762 1.293535
5.800820 1.214319
5.930384 1.228348
5.657194 1.245620
5.833007 1.364353
5.655667 1.156878
6.041048 1.404228
9.272826 3.266793
5.771531 1.475199
5.903691 1.170590
5.815564 1.265612
5.826435 1.378515
5.900704 1.300881
5.769700 1.144367
5.798588 1.357720
5.758422 1.345044
6.010406 1.292622
5.862630 1.441856
9.312005 3.216568
5.697548 1.339207
6.022792 1.305522
5.823327 1.287981
5.816401 1.232178
5.813623 1.309989
5.797126 1.245985
5.909013 1.184378
5.836214 1.349254
5.856595 1.440734
5.801594 1.255730
9.078452 3.077167
5.883728 1.447441
5.657200 1.285511
5.757099 1.413301
5.798503 1.391927
5.791864 1.139426
5.908864 1.216524
5.991502 1.373406
6.030650 1.332548
5.735273 1.356670
5.668741 1.392844
9.254473 3.027178
5.905009 1.345614
5.868268 1.357350
5.732641 1.370812
5.774613 1.346490
5.827148 1.184285
5.837808 1.299541
6.020659 1.274109
6.021786 1.415316
5.889292 1.005301
5.638733 1.359663
9.168973 3.297797
5.787467 1.379286
5.729413 1.286614
5.895918 1.447186
5.895759 1.417219
5.782881 1.182015
5.929717 1.314071
5.960869 1.399201
5.927254 1.383850
5.744864 1.123451
5.644967 1.120329
9.185315 3.196062
5.908886 1.473195
5.632031 1.313609
5.809163 1.447874
5.719232 1.221756
5.869302 1.174103
5.740551 1.307992
5.776470 1.240146
5.826551 1.407589
5.713902 1.389090
5.900176 1.295704
9.159189 2.889527
9.248688 2.980809
7.815021 1.904971
7.949296 1.827114
8.001606 1.758556
7.795443 2.001221
7.801213 1.895672
7.767458 1.657411
7.954774 1.701947
7.755021 1.963364
7.731836 1.860625
7.963002 1.723200
9.139318 3.034362
7.800389 1.888281
7.880320 1.928933
7.795177 1.894544
7.880389 1.994985
7.671353 1.771645
7.737828 1.766640
7.717556 1.887850
7.918062 1.758179
7.845694 1.999521
7.919259 1.838693
9.276904 3.126027
8.011977 2.064451
7.925690 2.004789
7.805061 1.894333
7.788758 1.816031
7.827982 1.810614
7.955482 1.984882
7.642859 1.891771
7.865316 1.722379
7.886260 1.877861
7.942257 1.875074
9.247616 3.056517
7.945274 1.731403
7.753883 1.662644
7.856358 1.730140
7.906120 1.923221
7.778158 1.886367
7.905048 1.874552
7.659957 1.821987
7.747817 1.745051
7.676126 1.773571
7.803752 1.860922
9.225438 3.221331
7.735731 1.703117
7.971180 1.765493
7.980823 2.031460
7.883554 1.792756
7.902814 2.004280
8.001366 1.937662
7.762068 1.799709
7.854449 1.711494
7.682819 1.919480
7.842252 1.831749
9.230289 3.325628
7.633295 2.009282
7.801934 1.889346
7.902541 1.769211
7.933732 1.734569
7.956621 1.819794
7.792754 2.002193
7.861901 1.887745
7.677932 1.845150
7.850078 1.781507
7.804973 2.044565
9.110329 3.231024
7.866219 1.880209
8.003173 1.898125
7.702514 1.914709
7.965508 1.934601
7.752361 1.717610
7.812483 1.976603
7.943546 1.760506
7.824656 1.901119
7.733045 1.831949
7.698993 1.565148
9.121249 2.904073
7.899640 1.804723
7.944152 1.928658
7.873456 1.773024
7.857551 1.917739
7.937384 1.811919
7.910881 1.848085
7.727767 1.771499
7.739150 1.838205
7.707457 1.745947
7.781675 2.008462
9.124867 3.057452
7.724718 1.809764
7.856268 1.864926
7.896749 1.863869
7.993609 1.805550
7.905590 1.896321
7.710349 1.827201
7.824335 2.033246
7.832880 1.685673
7.888336 1.755214
7.865830 1.835402
9.125688 3.288064
7.888866 1.824313
7.841996 2.010545
7.803039 1.895320
7.810547 1.828541
7.925017 1.936146
8.016320 1.933082
7.850350 2.003701
7.806548 1.745120
7.874309 1.894151
7.765724 2.025026
9.177472 3.286465
9.014596 3.091000
3.913960 3.157098
3.544141 2.990146
3.705479 3.280567
3.789938 3.257537
3.602001 3.206742
3.794989 3.118738
3.757010 3.283483
3.651461 3.122971
3.752878 2.994992
3.535539 3.128172
9.227001 3.185335
3.621089 2.984317
3.911865 3.299021
3.694995 3.215789
3.620866 2.942044
3.822552 3.207780
3.905886 3.059141
3.799217 3.142624
3.745425 2.989715
3.854262 3.129892
3.717717 3.084545
9.269625 3.051255
3.694094 3.316139
3.773438 2.944384
3.752149 3.306437
3.681225 3.184497
3.845220 3.041772
3.655087 3.148979
3.739897 2.979823
3.792787 2.957367
3.935837 3.051842
3.931422 3.077814
9.206326 3.096871
3.802841 3.125427
3.733793 3.278888
3.906577 3.168720
3.881862 3.133160
3.777929 3.096864
3.691800 2.938463
3.780320 3.181092
3.830850 3.093693
3.758659 3.103716
3.724374 3.212478
9.078547 2.994470
3.677562 3.287035
3.805533 3.221816
3.576571 3.077363
3.741174 3.155563
3.728287 3.089972
3.917059 3.197774
3.836499 3.089152
3.638741 3.137160
3.695018 3.044692
3.760981 3.280406
9.043446 2.977279
3.909337 3.110658
3.770923 3.034137
3.533339 3.055350
3.719835 3.163358
3.862632 3.201699
3.687893 3.115408
3.828303 3.181607
3.841839 3.112747
3.782986 3.106333
3.745145 3.198442
9.072613 3.007231
3.556891 3.159770
3.879310 3.170629
3.715004 3.149181
3.682475 3.166746
3.842546 3.202949
3.535949 3.094155
3.674470 3.016346
3.775061 2.982323
3.855883 3.098606
3.863465 2.959327
9.286078 3.145598
3.823286 3.191219
3.664848 2.970742
3.714061 3.045348
3.862267 3.034993
3.929253 3.147026
3.642461 3.145865
3.920256 2.998260
3.634640 3.144858
3.798131 2.994684
3.820493 3.019763
9.161160 3.266178
3.501227 2.968554
3.778829 3.138145
3.368994 3.060089
3.742755 3.075186
3.751513 3.241427
3.702445 3.091396
3.713890 3.156514
3.742195 3.188999
3.846836 3.059625
3.741934 3.110978
9.113443 3.064498
3.661459 3.031241
3.822875 3.142493
3.662801 3.215245
3.779844 3.030282
3.729677 3.199412
3.671024 2.890961
3.881375 3.058303
3.693030 3.117380
3.768388 3.138990
3.841585 3.195392
9.003704 3.018056
9.276838 3.100635
5.343688 3.337650
5.355514 3.319132
5.304384 3.293759
5.366341 3.360649
5.436040 3.181687
5.225253 3.315241
5.260092 3.437876
5.326084 3.385006
5.385482 3.071241
5.217150 3.047181
9.153322 3.072290
5.106047 3.370158
5.230199 3.042738
5.209651 3.220500
5.325014 3.183688
5.389726 3.251968
5.266844 3.411358
5.240655 3.087225
5.308815 3.309957
5.391087 3.289769
5.408484 3.115769
9.046125 3.087816
5.395308 3.146695
5.364433 3.452211
5.376204 3.369391
5.222835 3.259660
5.389249 3.265613
5.480010 3.162134
5.349817 3.286210
5.203070 3.294506
5.389197 3.261214
5.301499 3.338819
9.101982 3.024574
5.241651 3.412835
5.275224 3.367269
5.351963 3.204778
5.198096 3.218542
5.265213 3.244116
5.354694 3.464841
5.143483 3.228455
5.204528 3.332338
5.051646 3.126760
5.418918 3.194175
9.091480 2.997830
5.214016 3.127596
5.214113 3.350328
5.439825 3.376522
5.181000 3.232322
5.179154 3.340552
5.235605 3.404684
5.466490 3.414031
5.173623 3.168117
5.259758 3.183098
5.385930 3.309316
9.232035 3.109194
5.261744 3.305214
5.276051 3.333989
5.283218 3.273803
5.330070 3.410476
5.414722 3.481463
5.056030 3.288949
5.403281 3.235743
5.422675 3.486291
5.313590 3.242615
5.336268 3.301773
9.266511 3.114706
5.246593 3.426788
5.388963 3.208588
5.421027 3.256757
5.216197 3.207111
5.351385 3.446333
5.358799 3.093881
5.386400 3.311176
5.321276 3.354110
5.429677 3.212570
5.340065 3.360561
9.100163 2.905853
5.212925 3.200355
5.290547 3.318378
5.340926 3.378285
5.215141 3.400127
5.301597 3.119168
5.252456 3.367694
5.282073 3.311983
5.286842 3.308225
5.299463 3.239196
5.312936 3.266330
9.124190 3.218924
5.484945 3.383862
5.437230 3.098010
5.273039 3.301812
5.326599 3.460331
5.269611 3.093559
5.280719 3.244882
5.438838 3.313555
5.496213 3.331139
5.321805 3.524685
5.257789 3.219685
9.197540 3.185129
5.269133 3.356246
5.332043 3.184805
5.384430 3.339229
5.317038 3.378514
5.378198 3.435047
5.453442 3.278063
5.313047 3.125456
5.457610 3.397089
5.294260 3.170075
5.376280 3.205360
9.064757 3.212262
9.117863 3.105078
7.404834 4.528083
7.299799 4.396051
7.243390 4.205526
7.311767 4.363412
7.191687 4.546011
7.061910 4.429946
7.345457 4.327245
7.448254 4.438534
7.210029 4.461036
7.382099 4.366323
9.004274 3.147523
7.160175 4.385778
7.260098 4.318829
7.170284 4.224445
7.221511 4.258815
7.298968 4.567099
7.105056 4.419534
7.116410 4.440289
7.272562 4.420300
7.384490 4.491135
7.174325 4.436239
9.276291 3.102758
7.267003 4.248664
7.302221 4.469388
7.142684 4.293997
7.240272 4.520646
7.186132 4.540404
7.206286 4.317383
7.299592 4.579988
7.060750 4.479372
7.239754 4.576444
7.178962 4.492679
9.105712 3.098307
7.361476 4.460210
7.116248 4.405827
7.028983 4.283330
7.224942 4.452429
7.296895 4.401932
7.255307 4.471387
7.078004 4.167129
7.358178 4.239002
7.159638 4.329160
7.191751 4.255794
9.182512 3.223778
7.295248 4.249691
7.354219 4.396986
7.376081 4.287045
7.240552 4.462036
7.367277 4.371028
7.095794 4.473166
7.329734 4.482527
7.261600 4.356540
7.185688 4.508912
7.291595 4.393025
9.210156 3.168006
7.158657 4.292250
7.121468 4.238523
7.362348 4.442151
7.187770 4.372395
7.311483 4.432032
7.247498 4.523698
7.217709 4.576829
7.376474 4.373627
7.391964 4.581700
7.085916 4.256899
9.251660 3.249048
7.025665 4.257239
7.098973 4.400468
7.105424 4.287963
7.130039 4.426351
7.226110 4.241037
7.252244 4.448963
7.271326 4.339911
7.168230 4.373022
7.035179 4.423007
7.257746 4.265556
9.231318 3.071772
7.164655 4.401838
7.052458 4.343617
7.124059 4.330616
7.238948 4.269098
7.108218 4.277546
7.278672 4.434036
7.362567 4.614652
7.095780 4.271984
7.063886 4.476094
7.056158 4.242044
9.197881 3.282351
7.257835 4.338009
7.244621 4.364023
7.139201 4.428860
7.328609 4.400249
7.112549 4.390256
7.177072 4.473712
7.249567 4.416182
7.170142 4.383720
7.256993 4.355989
7.201065 4.534770
9.085385 3.172109
7.206749 4.521733
7.081089 4.411010
7.240013 4.213667
7.239542 4.512934
7.356080 4.427232
7.025289 4.358943
7.250805 4.581109
7.322265 4.556387
7.248125 4.337778
7.128334 4.333827
9.333661 3.055339
9.109640 3.136601
9.116854 2.969491
9.251781 3.194338
9.138732 3.080302
9.133778 3.015783
9.060197 3.020449
9.288487 3.217197
9.282042 3.275600
9.301760 3.212541
9.177949 3.067042
