2000 9912
45 1913 1
46 713 1
46 1398 1
46 1615 1
46 1742 1
46 1957 1
46 1321 1
48 1696 1
48 1859 1
48 125 1
48 1497 1
48 1756 1
49 1800 1
49 26 1
50 1920 1
50 1282 1
50 1807 1
50 879 1
50 1370 1
51 1686 1
51 1716 1
52 1743 1
52 1769 1
53 791 1
53 1504 1
53 1231 1
53 1367 1
54 435 1
54 1161 1
54 1658 1
54 1780 1
54 1917 1
54 1886 1
54 1783 1
54 1331 1
55 1732 1
55 1971 1
55 1761 1
55 1535 1
55 1147 1
55 1363 1
56 1139 1
56 1522 1
56 1759 1
56 1133 1
56 18 1
57 1595 1
57 37 1
58 1590 1
59 1355 1
60 1173 1
60 1272 1
60 1277 1
60 1407 1
60 1677 1
60 1870 1
60 1810 1
60 1580 1
61 1476 1
61 1717 1
61 1768 1
61 1829 1
61 1464 1
61 8 1
62 1945 1
62 635 1
62 1521 1
62 1613 1
62 1661 1
62 11 1
62 469 1
63 247 1
63 180 1
63 1400 1
63 1704 1
63 1456 1
64 1279 1
64 458 1
64 1198 1
64 1948 1
64 13 1
64 1318 1
65 413 1
65 1686 1
65 1853 1
65 1745 1
65 1186 1
66 1612 1
66 713 1
66 1576 1
66 1649 1
66 1988 1
66 1265 1
66 1249 1
66 1957 1
66 1241 1
66 4 1
67 1146 1
67 1190 1
67 702 1
67 369 1
67 1469 1
67 61 1
68 1090 1
68 1507 1
68 1586 1
68 15 1
68 1438 1
68 1463 1
68 1618 1
68 269 1
69 2 1
69 1490 1
70 1316 1
70 1647 1
70 1702 1
70 1152 1
71 1154 1
71 1839 1
72 1751 1
72 34 1
72 1233 1
73 1207 1
73 38 1
73 1582 1
73 1654 1
73 1846 1
74 1786 1
74 1943 1
74 1325 1
74 1834 1
75 1653 1
75 1697 1
75 1463 1
75 1392 1
76 1222 1
76 1411 1
76 1716 1
76 1305 1
76 1458 1
76 1804 1
77 1470 1
77 1144 1
77 1762 1
77 33 1
77 1732 1
77 1235 1
78 890 1
78 1506 1
78 1755 1
78 1957 1
78 1203 1
78 780 1
79 1124 1
79 1886 1
79 1932 1
79 1245 1
79 1825 1
80 1890 1
81 1581 1
81 1639 1
81 1731 1
81 1749 1
82 1848 1
82 29 1
82 169 1
82 1308 1
82 1501 1
82 1258 1
83 1013 1
83 1807 1
83 1228 1
83 1920 1
83 8 1
83 458 1
83 40 1
84 1272 1
84 1665 1
84 1482 1
84 1755 1
85 1978 1
85 1420 1
85 1475 1
86 1901 1
86 1303 1
86 1370 1
86 1802 1
86 1962 1
87 1647 1
87 1653 1
87 1719 1
87 1958 1
87 73 1
88 1193 1
88 1453 1
88 1732 1
88 979 1
88 57 1
88 1770 1
89 1548 1
89 1656 1
89 1227 1
89 1443 1
89 1942 1
90 1935 1
90 1952 1
90 1505 1
92 1571 1
92 336 1
92 1822 1
93 1190 1
93 1730 1
93 1924 1
94 1568 1
94 1382 1
94 1472 1
94 48 1
94 1228 1
94 16 1
95 1634 1
95 1438 1
95 1606 1
95 1707 1
95 5 1
95 1702 1
95 1782 1
95 1646 1
95 13 1
95 1674 1
96 1426 1
96 1132 1
96 347 1
96 1534 1
96 1406 1
97 358 1
97 1130 1
97 1351 1
97 18 1
97 1778 1
97 1440 1
98 1590 1
98 1586 1
99 1130 1
99 1278 1
99 1492 1
99 1624 1
99 8 1
99 1996 1
100 1189 1
100 1332 1
100 1849 1
101 0 1
101 1464 1
101 1884 1
101 1897 1
101 1785 1
103 691 1
103 1561 1
103 1644 1
103 1831 1
103 45 1
103 1706 1
103 1312 1
104 1590 1
104 1194 1
104 13 1
104 87 1
104 15 1
105 1164 1
105 1430 1
105 1469 1
105 1692 1
105 59 1
105 380 1
105 1587 1
105 1549 1
105 1949 1
105 1572 1
106 1506 1
106 1957 1
106 1265 1
106 68 1
106 1249 1
106 1672 1
107 535 1
107 1653 1
107 1781 1
107 1583 1
107 491 1
107 95 1
107 1914 1
108 1856 1
108 502 1
108 1411 1
108 1561 1
108 1769 1
109 1801 1
109 1420 1
109 1731 1
110 1024 1
110 85 1
110 1798 1
110 1471 1
111 1195 1
111 1896 1
111 43 1
111 81 1
111 1264 1
111 1236 1
112 1057 1
112 1147 1
112 1846 1
112 1902 1
112 1985 1
112 1770 1
112 1603 1
112 1705 1
115 1745 1
115 76 1
116 1754 1
116 1756 1
116 1740 1
117 1723 1
117 1204 1
117 1471 1
117 1269 1
118 1125 1
118 1171 1
118 1421 1
118 1443 1
119 1374 1
119 1704 1
120 557 1
120 1610 1
120 1974 1
120 1123 1
120 1115 1
121 2 1
121 80 1
121 1553 1
121 1257 1
121 1416 1
122 1431 1
122 1704 1
122 1057 1
122 1609 1
122 1847 1
123 780 1
123 1128 1
123 1321 1
123 1360 1
123 1385 1
123 1484 1
123 1591 1
123 1842 1
123 1173 1
124 1631 1
124 1727 1
124 1474 1
125 1290 1
126 1215 1
126 1647 1
126 1674 1
126 1781 1
126 118 1
126 1602 1
126 21 1
127 1557 1
127 1734 1
127 1984 1
127 1276 1
127 1922 1
127 1806 1
127 1876 1
128 124 1
128 1224 1
128 1468 1
129 1889 1
129 813 1
129 1260 1
129 1505 1
129 1622 1
129 1661 1
129 1204 1
130 1318 1
130 1698 1
130 1756 1
130 1805 1
130 16 1
130 1516 1
131 1794 1
131 1955 1
131 1307 1
132 1696 1
132 1901 1
132 1362 1
132 1425 1
132 1153 1
132 1784 1
133 1190 1
133 118 1
133 1940 1
133 1728 1
133 1692 1
133 1271 1
134 1801 1
134 1170 1
134 1113 1
134 1467 1
135 1207 1
135 122 1
135 1283 1
136 1124 1
137 1199 1
137 1944 1
137 31 1
137 1345 1
138 1316 1
138 1443 1
138 1781 1
138 1702 1
138 1626 1
139 1212 1
139 117 1
139 1304 1
139 1673 1
139 1263 1
139 1878 1
139 1685 1
139 1226 1
139 1527 1
140 1143 1
140 302 1
140 1403 1
140 1429 1
141 1357 1
141 1652 1
141 1659 1
141 1742 1
141 324 1
142 1113 1
142 1989 1
142 1927 1
142 1998 1
142 118 1
142 1174 1
142 43 1
142 111 1
143 369 1
143 1642 1
143 1855 1
143 1949 1
143 1329 1
143 1542 1
144 1719 1
144 1156 1
144 118 1
145 1321 1
145 1709 1
145 1870 1
145 780 1
145 768 1
145 1543 1
146 1990 1
146 53 1
146 90 1
146 791 1
148 1296 1
148 1377 1
148 791 1
148 1690 1
148 1692 1
149 1890 1
149 1500 1
149 1505 1
149 1953 1
149 1971 1
150 1112 1
150 535 1
150 1166 1
150 1216 1
150 1372 1
150 1680 1
150 1678 1
150 1211 1
151 1212 1
151 1359 1
151 1461 1
151 1561 1
151 1629 1
151 1879 1
151 1937 1
151 1666 1
152 1331 1
152 1818 1
152 116 1
152 28 1
152 100 1
152 946 1
153 1190 1
153 1588 1
153 1700 1
153 1728 1
153 148 1
153 105 1
153 1636 1
154 1723 1
154 1911 1
154 141 1
154 580 1
154 1177 1
154 1573 1
154 1248 1
154 1952 1
154 1788 1
155 1876 1
155 127 1
156 1430 1
156 1632 1
156 1642 1
156 1664 1
156 1832 1
156 1829 1
156 1469 1
157 1434 1
157 1529 1
157 1873 1
157 1699 1
157 1868 1
157 1143 1
157 1620 1
157 1663 1
158 1423 1
159 1812 1
159 1611 1
159 29 1
159 48 1
159 1854 1
159 132 1
160 5 1
160 1719 1
160 47 1
160 1524 1
160 1720 1
161 1387 1
161 1672 1
161 447 1
161 78 1
161 1178 1
162 1864 1
162 1919 1
162 1761 1
163 1980 1
163 1908 1
164 1767 1
164 1391 1
164 136 1
165 1634 1
165 269 1
165 1166 1
165 1593 1
165 1647 1
165 1525 1
166 1629 1
166 1666 1
166 1821 1
166 108 1
166 1566 1
167 1282 1
167 1449 1
167 1940 1
167 1983 1
168 1401 1
168 424 1
168 1311 1
168 1877 1
168 143 1
168 1339 1
168 1513 1
170 1207 1
170 1721 1
171 1953 1
171 1757 1
171 1753 1
171 1658 1
171 1625 1
172 779 1
172 1868 1
172 148 1
172 1620 1
172 1594 1
172 1276 1
173 1490 1
173 1337 1
173 1713 1
174 1165 1
174 1818 1
174 1953 1
174 1286 1
174 1684 1
174 1159 1
175 1068 1
175 1853 1
175 1199 1
175 1885 1
175 1706 1
175 1856 1
176 1332 1
176 1397 1
176 1141 1
177 1654 1
177 63 1
177 112 1
177 170 1
177 1218 1
178 1236 1
178 1838 1
178 49 1
178 1322 1
178 11 1
178 1786 1
178 1691 1
179 1832 1
179 1425 1
179 1164 1
179 148 1
180 1934 1
180 1668 1
181 735 1
181 43 1
181 1540 1
181 1834 1
181 1731 1
181 26 1
181 17 1
181 1790 1
181 72 1
181 1751 1
182 213 1
182 1404 1
182 1519 1
182 1587 1
182 146 1
182 1596 1
183 1323 1
183 1446 1
183 1513 1
183 1587 1
183 1596 1
183 1700 1
183 1785 1
183 1987 1
183 1829 1
183 132 1
184 1135 1
184 1169 1
184 1360 1
184 1407 1
184 1203 1
184 1409 1
184 1822 1
185 1035 1
185 1832 1
185 143 1
185 1377 1
185 1572 1
186 93 1
186 6 1
187 136 1
187 1151 1
187 1684 1
187 1578 1
188 1989 1
188 1375 1
188 74 1
189 1144 1
189 1295 1
189 1418 1
189 1847 1
189 1919 1
189 120 1
189 1179 1
189 1338 1
189 1741 1
190 1834 1
190 1264 1
190 1786 1
190 1892 1
190 1838 1
190 990 1
190 74 1
190 1969 1
191 113 1
192 1756 1
192 1574 1
192 1774 1
192 1815 1
192 1852 1
192 83 1
192 1472 1
193 1967 1
193 1156 1
193 1524 1
193 1720 1
193 1166 1
193 1597 1
193 1634 1
194 1118 1
194 1593 1
194 138 1
194 1166 1
194 47 1
195 1570 1
195 1682 1
195 924 1
195 1301 1
195 1450 1
195 150 1
195 1524 1
196 1846 1
196 1981 1
196 112 1
197 1128 1
197 1203 1
197 4 1
197 1671 1
198 1510 1
198 71 1
198 181 1
198 1758 1
198 1787 1
198 746 1
198 34 1
198 142 1
199 558 1
199 83 1
200 1196 1
200 1485 1
200 1739 1
200 53 1
200 1600 1
200 12 1
201 1956 1
201 1711 1
201 1984 1
201 1708 1
201 1663 1
202 1890 1
203 1856 1
203 1315 1
203 1527 1
203 1666 1
203 1670 1
203 100 1
203 1907 1
204 1352 1
204 1594 1
204 1929 1
204 1413 1
204 124 1
205 1254 1
205 1398 1
205 1591 1
205 1891 1
205 768 1
205 1791 1
205 1822 1
206 1322 1
206 1787 1
206 1826 1
206 1998 1
206 1136 1
206 1393 1
206 1236 1
206 142 1
207 1900 1
207 1734 1
207 1148 1
207 1701 1
207 1475 1
208 181 1
208 48 1
208 1689 1
208 657 1
208 1187 1
208 1962 1
208 1459 1
208 1268 1
209 1270 1
209 1068 1
209 51 1
209 1561 1
209 1614 1
209 1885 1
209 1243 1
210 291 1
210 22 1
210 1679 1
211 1711 1
211 1426 1
211 1292 1
212 890 1
212 1888 1
212 1965 1
212 1752 1
212 120 1
212 1671 1
214 1821 1
214 1887 1
214 175 1
214 210 1
214 1239 1
214 1131 1
214 291 1
215 94 1
215 1968 1
215 1766 1
216 1379 1
216 1531 1
216 1869 1
217 1170 1
217 1342 1
217 1797 1
217 735 1
217 746 1
217 34 1
218 1147 1
218 1327 1
218 1610 1
218 115 1
218 189 1
218 1200 1
218 119 1
218 1473 1
218 1193 1
219 1368 1
219 1002 1
219 1165 1
219 1658 1
219 1748 1
219 1757 1
219 10 1
219 171 1
219 136 1
219 1253 1
220 1369 1
220 1575 1
220 1622 1
220 99 1
220 1260 1
220 1137 1
221 1967 1
221 70 1
221 90 1
221 1301 1
221 1138 1
221 1205 1
222 1332 1
222 1411 1
222 1515 1
222 1673 1
222 1686 1
222 291 1
223 1279 1
223 1362 1
223 1696 1
223 1784 1
223 1962 1
223 192 1
226 1388 1
226 33 1
226 140 1
226 170 1
226 1847 1
226 1771 1
226 824 1
227 1516 1
227 9 1
227 40 1
228 557 1
228 624 1
228 1905 1
228 1970 1
228 1349 1
228 88 1
228 1353 1
229 1989 1
229 1230 1
229 1285 1
229 1786 1
229 1540 1
229 1758 1
229 109 1
232 780 1
232 1409 1
232 1836 1
232 1870 1
232 1913 1
232 66 1
232 163 1
232 205 1
232 1466 1
232 1350 1
232 1563 1
232 1591 1
232 1893 1
233 1834 1
233 602 1
233 1342 1
233 190 1
233 230 1
233 1183 1
233 1998 1
233 3 1
234 1780 1
234 1819 1
234 10 1
234 1681 1
234 1724 1
234 69 1
234 1683 1
234 946 1
235 1001 1
235 1305 1
235 1343 1
235 1345 1
235 1614 1
235 1743 1
235 35 1
235 176 1
235 100 1
237 824 1
237 1595 1
237 1725 1
237 33 1
238 1180 1
238 1385 1
238 1592 1
238 1665 1
238 1870 1
238 1891 1
238 66 1
238 92 1
238 161 1
238 1714 1
238 106 1
238 1671 1
238 1171 1
238 1791 1
239 1121 1
239 1643 1
239 1117 1
239 1358 1
239 1434 1
239 1206 1
239 1984 1
239 1556 1
240 1187 1
240 1611 1
240 1750 1
240 1802 1
240 1901 1
241 1146 1
241 1803 1
241 1841 1
242 1502 1
242 1995 1
242 1489 1
242 1143 1
242 36 1
243 1001 1
243 1679 1
243 502 1
243 220 1
243 222 1
243 1668 1
243 214 1
243 1685 1
244 1754 1
244 1930 1
244 1962 1
244 23 1
244 1940 1
244 1298 1
245 1266 1
245 1576 1
245 1950 1
245 238 1
246 178 1
246 190 1
246 1285 1
246 142 1
246 1294 1
246 109 1
247 1290 1
247 1523 1
248 1638 1
248 1465 1
248 1448 1
249 1998 1
249 217 1
249 1797 1
249 1814 1
250 902 1
250 1425 1
250 23 1
251 669 1
251 1365 1
251 1930 1
251 192 1
251 215 1
251 29 1
251 1983 1
252 1113 1
252 1797 1
252 41 1
252 1874 1
252 1236 1
252 11 1
253 1578 1
253 1748 1
253 1501 1
253 1808 1
253 114 1
253 149 1
254 1629 1
254 35 1
254 64 1
254 113 1
254 1477 1
255 67 1
255 1628 1
255 1782 1
255 1372 1
255 1828 1
255 1499 1
255 1138 1
255 535 1
255 269 1
256 1441 1
256 11 1
256 1921 1
256 1381 1
257 602 1
257 1558 1
257 1986 1
257 171 1
257 569 1
257 181 1
258 1279 1
259 1353 1
259 1761 1
259 1456 1
259 1349 1
260 1224 1
260 1956 1
260 1806 1
260 1873 1
260 1134 1
260 1489 1
260 1648 1
260 1621 1
261 335 1
261 1057 1
261 1418 1
261 1456 1
261 1925 1
261 1115 1
262 1265 1
262 1385 1
262 1752 1
262 1128 1
262 1361 1
263 824 1
263 1846 1
263 1214 1
264 1424 1
264 185 1
264 1877 1
265 1545 1
265 1417 1
265 1681 1
265 1824 1
265 1966 1
265 174 1
265 1688 1
265 173 1
266 902 1
266 1854 1
266 40 1
266 215 1
266 159 1
266 227 1
267 1552 1
267 33 1
267 1531 1
267 135 1
268 824 1
268 1531 1
268 1762 1
268 1300 1
268 1386 1
268 1650 1
268 1363 1
270 1422 1
270 1903 1
270 226 1
270 1986 1
271 1845 1
271 1148 1
271 1873 1
271 1806 1
271 1134 1
271 1643 1
271 1584 1
271 1701 1
272 1501 1
272 1890 1
272 946 1
272 1126 1
272 1783 1
272 1261 1
273 1554 1
273 1910 1
273 62 1
273 1150 1
273 1427 1
273 1505 1
274 103 1
274 243 1
274 1201 1
274 35 1
274 1315 1
274 413 1
275 1245 1
275 231 1
275 164 1
275 1079 1
276 1552 1
276 1610 1
276 218 1
276 1705 1
276 1694 1
277 1468 1
277 1242 1
277 1830 1
277 1984 1
277 1547 1
277 1148 1
278 1568 1
278 1459 1
278 1635 1
278 1986 1
278 16 1
278 1689 1
279 1164 1
279 198 1
279 6 1
279 1324 1
279 1730 1
279 1454 1
279 1329 1
280 1112 1
281 1971 1
281 1261 1
281 1843 1
281 244 1
281 1402 1
281 1500 1
281 1416 1
282 1446 1
282 1271 1
282 1572 1
282 1549 1
282 0 1
282 1401 1
282 1146 1
283 1240 1
283 1331 1
283 1818 1
283 1899 1
283 174 1
283 194 1
283 1213 1
283 1824 1
284 1895 1
284 122 1
284 170 1
284 1902 1
285 1704 1
285 57 1
285 120 1
285 196 1
285 1246 1
286 1818 1
286 1917 1
286 1598 1
286 1163 1
286 1793 1
287 1120 1
287 1561 1
287 1806 1
287 137 1
287 1743 1
287 1885 1
287 237 1
287 1934 1
287 1397 1
287 1068 1
287 1686 1
288 624 1
288 1535 1
288 1349 1
288 1431 1
288 1300 1
288 1905 1
289 702 1
289 1324 1
289 185 1
289 93 1
289 1401 1
289 1632 1
290 1170 1
290 1342 1
290 1797 1
290 1903 1
290 43 1
290 252 1
290 1293 1
290 1503 1
290 1285 1
291 1212 1
292 957 1
292 1353 1
292 1283 1
292 1123 1
292 37 1
292 1535 1
292 1218 1
293 1165 1
293 1253 1
293 1713 1
293 275 1
293 1419 1
294 768 1
294 1237 1
294 262 1
294 205 1
294 1836 1
294 1254 1
295 1351 1
295 1522 1
295 1837 1
295 1947 1
295 99 1
296 1206 1
296 1276 1
296 128 1
296 1529 1
296 1557 1
296 347 1
296 127 1
297 1356 1
297 1649 1
297 1957 1
297 1306 1
297 184 1
297 1908 1
297 245 1
297 1412 1
297 1173 1
297 1672 1
298 1946 1
298 1540 1
298 229 1
298 1170 1
298 1195 1
299 1243 1
299 1885 1
299 1769 1
299 1397 1
299 1686 1
299 691 1
299 1270 1
300 1390 1
300 1321 1
300 1385 1
300 1591 1
300 1891 1
300 1988 1
300 184 1
300 212 1
301 1363 1
301 1400 1
301 1985 1
303 1241 1
303 1822 1
303 197 1
303 1380 1
304 524 1
304 657 1
304 868 1
304 1365 1
304 1298 1
304 1750 1
305 1228 1
305 29 1
305 304 1
305 1857 1
306 1079 1
306 946 1
306 39 1
307 1801 1
307 217 1
307 230 1
307 1726 1
307 602 1
307 1927 1
307 3 1
308 1980 1
308 163 1
308 1360 1
308 1888 1
308 300 1
308 1665 1
308 1599 1
308 1612 1
309 291 1
309 1305 1
309 1997 1
309 137 1
310 55 1
310 228 1
310 1938 1
310 1057 1
310 1400 1
310 1771 1
311 1323 1
311 1125 1
311 1669 1
311 1942 1
311 1936 1
312 1348 1
312 114 1
312 1684 1
313 225 1
314 1802 1
314 1948 1
314 215 1
314 1267 1
314 86 1
315 1245 1
315 1419 1
315 1598 1
315 265 1
315 1240 1
315 202 1
315 221 1
315 1735 1
315 174 1
315 1713 1
315 1684 1
316 1207 1
316 1218 1
316 1115 1
316 1379 1
316 1970 1
316 1925 1
317 990 1
317 1992 1
318 1252 1
318 1836 1
318 1615 1
318 163 1
318 1888 1
318 1827 1
318 1652 1
318 1321 1
318 1950 1
318 1742 1
318 1135 1
319 1177 1
319 1278 1
319 1313 1
319 1481 1
319 1485 1
319 1505 1
319 1951 1
319 813 1
320 1167 1
320 1513 1
320 1633 1
320 1739 1
320 1768 1
320 264 1
320 288 1
320 1803 1
320 279 1
320 1789 1
321 1535 1
321 1610 1
322 1734 1
322 1148 1
322 1244 1
322 1389 1
322 1460 1
322 1693 1
322 1941 1
322 201 1
322 1529 1
322 1406 1
323 613 1
323 1141 1
323 1397 1
323 502 1
323 1332 1
325 1239 1
325 214 1
325 291 1
325 1304 1
326 1143 1
326 1693 1
326 1922 1
326 127 1
326 846 1
326 1132 1
327 591 1
327 1339 1
327 1476 1
327 1504 1
327 183 1
327 1829 1
327 1789 1
327 273 1
327 1949 1
328 1319 1
328 94 1
328 116 1
328 199 1
328 227 1
328 1940 1
328 40 1
328 48 1
328 1756 1
328 1852 1
329 868 1
329 1303 1
329 1689 1
329 251 1
329 1750 1
329 1940 1
330 1300 1
330 37 1
330 88 1
330 226 1
330 292 1
330 1235 1
330 1654 1
331 1219 1
331 42 1
331 298 1
331 1903 1
331 1897 1
332 1664 1
332 320 1
332 791 1
332 1739 1
333 1212 1
333 1679 1
334 308 1
334 1599 1
334 1571 1
334 1173 1
334 1265 1
334 768 1
337 1856 1
337 413 1
337 65 1
337 1673 1
337 1566 1
337 243 1
338 1113 1
338 1420 1
338 1874 1
338 1758 1
338 304 1
338 1904 1
338 1336 1
338 109 1
338 290 1
338 134 1
338 1195 1
339 147 1
339 182 1
339 1811 1
339 1700 1
339 380 1
339 6 1
339 1476 1
339 289 1
339 1513 1
339 1884 1
340 1112 1
340 491 1
340 1188 1
340 1776 1
340 21 1
340 193 1
340 263 1
340 924 1
340 1548 1
341 402 1
341 157 1
341 322 1
342 51 1
342 175 1
342 1527 1
342 1887 1
342 139 1
342 222 1
343 1400 1
343 177 1
343 1295 1
343 1246 1
344 1200 1
344 1453 1
344 1582 1
344 1938 1
344 218 1
344 1353 1
344 1327 1
345 1272 1
345 1360 1
345 1991 1
345 123 1
345 1659 1
345 1385 1
345 324 1
346 1568 1
346 1282 1
346 1933 1
346 1696 1
346 32 1
346 244 1
348 1201 1
348 291 1
348 1795 1
348 1937 1
348 1926 1
349 1359 1
349 1477 1
349 1972 1
349 151 1
349 306 1
349 1515 1
349 1312 1
350 1801 1
350 1441 1
350 1605 1
350 1758 1
350 305 1
350 1826 1
350 1299 1
350 3 1
350 111 1
351 1233 1
351 190 1
351 34 1
351 307 1
351 1294 1
351 1786 1
351 1691 1
352 1121 1
352 1628 1
352 204 1
352 242 1
352 239 1
352 1175 1
352 1433 1
352 1975 1
352 1845 1
352 140 1
353 158 1
353 1492 1
353 1522 1
353 1775 1
353 1788 1
353 1335 1
353 1910 1
354 1639 1
354 1170 1
355 1778 1
355 1297 1
355 1369 1
355 1145 1
356 879 1
356 1228 1
356 1805 1
356 1857 1
356 305 1
356 458 1
357 1125 1
357 1392 1
357 1525 1
357 89 1
357 118 1
357 193 1
357 340 1
357 5 1
358 1889 1
358 280 1
359 1355 1
359 1588 1
359 12 1
359 1987 1
359 1311 1
360 1985 1
360 73 1
360 1609 1
360 63 1
360 1654 1
361 1543 1
361 1321 1
361 1412 1
362 1286 1
362 1500 1
362 1601 1
363 1688 1
363 79 1
363 1578 1
363 1899 1
363 1151 1
364 1224 1
364 1479 1
364 1734 1
364 1779 1
364 1134 1
364 1648 1
364 1964 1
364 513 1
364 1663 1
365 74 1
365 178 1
365 1986 1
365 1758 1
365 1998 1
365 3 1
366 1465 1
366 1840 1
366 1854 1
366 116 1
366 240 1
366 304 1
366 1857 1
367 1384 1
367 1469 1
367 168 1
367 1311 1
367 1146 1
367 1476 1
367 1829 1
367 1324 1
368 1946 1
368 1336 1
369 0 1
370 1946 1
370 270 1
370 111 1
370 1958 1
370 365 1
370 1455 1
371 1683 1
371 1819 1
371 1601 1
371 1368 1
371 69 1
371 435 1
372 1638 1
372 1774 1
372 350 1
372 346 1
372 1408 1
373 1418 1
373 1595 1
373 1770 1
373 1846 1
373 55 1
373 1523 1
373 1235 1
373 119 1
374 1213 1
374 1932 1
374 39 1
374 1712 1
374 54 1
374 1500 1
375 1184 1
375 1196 1
375 1454 1
375 1789 1
375 179 1
375 1588 1
375 352 1
375 1384 1
375 1616 1
375 1728 1
375 1367 1
375 185 1
376 1195 1
376 1639 1
376 1827 1
376 1927 1
376 109 1
377 295 1
377 1947 1
377 1657 1
378 1327 1
378 177 1
378 310 1
378 1162 1
378 360 1
379 302 1
379 1206 1
379 1242 1
379 1310 1
379 1224 1
379 211 1
379 1486 1
380 0 1
381 1434 1
381 1433 1
381 204 1
381 239 1
381 322 1
381 1701 1
381 1900 1
381 1389 1
381 341 1
382 1134 1
382 1333 1
382 140 1
382 1779 1
382 1434 1
383 224 1
383 1443 1
383 1541 1
383 1583 1
383 98 1
383 1156 1
383 47 1
384 1779 1
384 1648 1
384 1655 1
384 1922 1
384 299 1
384 1121 1
384 317 1
385 1823 1
385 1560 1
385 304 1
385 346 1
385 40 1
385 1852 1
385 192 1
386 1272 1
386 1576 1
386 184 1
386 1577 1
387 1624 1
387 62 1
387 97 1
387 1492 1
387 1145 1
388 1601 1
388 1151 1
388 1843 1
388 1161 1
388 149 1
389 1406 1
389 1547 1
389 365 1
389 1486 1
389 1433 1
390 447 1
390 1649 1
392 591 1
392 1399 1
392 1454 1
392 1949 1
392 153 1
392 179 1
392 1167 1
392 1430 1
392 185 1
393 1420 1
393 1872 1
394 1131 1
394 1332 1
394 1415 1
394 1686 1
394 1821 1
394 51 1
394 222 1
394 1312 1
394 1862 1
394 299 1
394 1706 1
394 1239 1
394 1685 1
394 502 1
395 1538 1
395 1613 1
395 1630 1
395 1910 1
395 1977 1
396 1291 1
396 1952 1
396 362 1
396 334 1
396 1341 1
396 1335 1
396 1488 1
397 1335 1
397 1480 1
397 1521 1
397 62 1
397 99 1
397 220 1
398 1115 1
398 1846 1
398 1925 1
398 162 1
398 263 1
398 342 1
398 1238 1
398 55 1
398 1451 1
398 1431 1
398 1895 1
399 1303 1
399 669 1
399 1268 1
399 1689 1
399 278 1
399 1901 1
400 1315 1
400 1515 1
400 1673 1
400 1862 1
400 103 1
400 1239 1
401 1367 1
401 327 1
401 359 1
401 1789 1
401 1430 1
401 1858 1
402 1468 1
403 224 1
403 47 1
403 1618 1
403 126 1
403 383 1
403 1702 1
403 1958 1
403 68 1
403 1626 1
404 1379 1
404 1115 1
404 259 1
404 1214 1
404 557 1
404 276 1
405 312 1
405 1890 1
405 1898 1
405 1348 1
405 1280 1
405 1159 1
406 1660 1
406 1711 1
406 120 1
406 340 1
406 1479 1
406 389 1
406 155 1
406 204 1
406 271 1
406 1860 1
407 657 1
407 1334 1
407 328 1
407 458 1
407 116 1
407 1784 1
407 1282 1
