1000 5030
136 349 1
136 981 1
136 276 1
136 449 1
137 901 1
137 43 1
138 88 1
138 707 1
138 415 1
138 129 1
139 477 1
139 733 1
139 895 1
140 205 1
140 789 1
140 139 1
140 574 1
140 747 1
141 842 1
141 935 1
141 286 1
142 14 1
142 601 1
142 872 1
142 837 1
142 484 1
142 620 1
142 508 1
143 495 1
143 878 1
143 141 1
143 184 1
143 761 1
144 918 1
144 321 1
144 75 1
144 673 1
145 635 1
145 206 1
145 74 1
145 848 1
145 946 1
146 467 1
146 392 1
146 199 1
146 942 1
146 13 1
146 885 1
146 778 1
147 233 1
147 60 1
147 552 1
147 983 1
147 389 1
147 366 1
148 57 1
148 479 1
148 298 1
148 803 1
148 788 1
149 857 1
149 253 1
149 858 1
149 797 1
149 778 1
149 608 1
150 784 1
150 147 1
150 590 1
150 948 1
151 142 1
151 508 1
151 318 1
151 504 1
151 804 1
151 172 1
151 522 1
151 115 1
152 859 1
152 470 1
152 321 1
152 649 1
153 318 1
153 820 1
153 708 1
153 538 1
153 115 1
153 528 1
153 989 1
154 833 1
154 530 1
154 418 1
154 415 1
154 481 1
154 471 1
155 488 1
155 321 1
155 748 1
155 999 1
155 185 1
155 309 1
155 943 1
156 892 1
156 6 1
157 731 1
157 200 1
157 987 1
157 132 1
158 406 1
158 310 1
158 994 1
158 273 1
159 570 1
159 549 1
159 125 1
159 208 1
159 774 1
159 646 1
159 921 1
160 435 1
160 174 1
160 270 1
160 963 1
161 245 1
161 535 1
161 11 1
161 315 1
161 488 1
162 524 1
162 495 1
162 95 1
162 980 1
162 824 1
162 618 1
163 872 1
163 850 1
163 115 1
163 830 1
164 308 1
164 527 1
164 369 1
164 368 1
164 188 1
165 743 1
165 186 1
165 355 1
166 815 1
166 755 1
166 577 1
166 671 1
166 293 1
166 184 1
166 648 1
166 862 1
166 491 1
167 384 1
167 221 1
167 527 1
167 819 1
168 277 1
168 399 1
168 210 1
168 961 1
168 375 1
168 357 1
168 28 1
169 887 1
169 156 1
169 151 1
169 708 1
170 391 1
171 540 1
171 181 1
171 189 1
171 242 1
171 134 1
171 497 1
171 445 1
172 182 1
172 12 1
173 921 1
173 622 1
173 792 1
173 29 1
173 973 1
174 625 1
174 15 1
175 980 1
175 724 1
175 86 1
175 408 1
176 558 1
176 48 1
176 167 1
176 723 1
176 406 1
177 48 1
177 627 1
178 347 1
178 100 1
178 313 1
178 966 1
178 547 1
179 820 1
179 12 1
179 484 1
179 528 1
180 285 1
180 140 1
180 942 1
180 525 1
180 262 1
181 96 1
181 733 1
181 959 1
181 109 1
181 634 1
181 663 1
182 527 1
182 962 1
182 164 1
182 591 1
183 695 1
183 869 1
183 773 1
183 981 1
183 59 1
183 41 1
184 897 1
184 211 1
184 717 1
184 815 1
184 447 1
185 49 1
185 311 1
185 627 1
186 913 1
186 805 1
186 767 1
187 250 1
187 967 1
188 182 1
188 729 1
188 203 1
189 942 1
189 96 1
189 436 1
190 511 1
190 966 1
190 665 1
190 769 1
190 256 1
190 501 1
191 60 1
191 791 1
191 348 1
191 713 1
191 984 1
192 215 1
192 564 1
192 191 1
192 645 1
192 468 1
192 919 1
192 864 1
192 651 1
193 307 1
193 860 1
193 212 1
193 877 1
193 444 1
193 602 1
194 185 1
194 832 1
194 901 1
194 374 1
195 415 1
195 929 1
195 296 1
195 448 1
195 833 1
195 101 1
195 138 1
196 896 1
196 407 1
197 990 1
197 771 1
197 981 1
197 490 1
198 326 1
198 7 1
199 283 1
199 234 1
199 287 1
199 477 1
199 608 1
199 574 1
199 789 1
200 587 1
200 349 1
200 705 1
200 617 1
200 419 1
200 452 1
201 281 1
201 323 1
201 368 1
201 10 1
201 158 1
201 963 1
201 723 1
201 93 1
201 780 1
202 699 1
202 946 1
202 583 1
202 981 1
202 241 1
203 682 1
203 235 1
203 87 1
203 482 1
203 600 1
203 894 1
204 537 1
204 893 1
204 13 1
204 737 1
204 133 1
204 181 1
205 135 1
205 436 1
205 106 1
205 537 1
205 518 1
205 177 1
206 378 1
206 800 1
206 107 1
206 594 1
206 916 1
207 368 1
207 922 1
207 736 1
207 629 1
207 631 1
207 419 1
208 763 1
208 990 1
208 490 1
208 614 1
208 68 1
209 695 1
209 39 1
209 461 1
209 617 1
210 377 1
210 798 1
210 881 1
210 572 1
210 415 1
210 423 1
210 85 1
210 64 1
210 684 1
211 585 1
211 206 1
211 889 1
211 916 1
211 300 1
212 839 1
212 57 1
212 978 1
212 806 1
212 621 1
212 412 1
213 3 1
213 553 1
213 370 1
214 748 1
214 276 1
214 411 1
214 77 1
214 693 1
215 263 1
215 65 1
215 104 1
215 838 1
215 834 1
216 842 1
216 559 1
216 95 1
216 162 1
216 648 1
216 141 1
217 224 1
217 783 1
217 12 1
217 601 1
218 736 1
218 331 1
218 427 1
218 280 1
218 347 1
218 731 1
218 920 1
218 74 1
218 157 1
218 624 1
218 781 1
219 869 1
219 145 1
219 300 1
219 450 1
220 861 1
220 934 1
220 967 1
220 1 1
220 563 1
220 201 1
220 654 1
220 851 1
221 628 1
221 235 1
221 335 1
221 322 1
221 576 1
221 771 1
221 369 1
221 589 1
222 828 1
222 58 1
222 178 1
222 224 1
222 708 1
222 526 1
222 601 1
223 236 1
223 985 1
223 304 1
223 907 1
224 328 1
224 601 1
224 284 1
224 442 1
224 47 1
225 428 1
225 361 1
225 807 1
225 121 1
225 827 1
226 123 1
226 416 1
226 755 1
226 655 1
226 656 1
226 76 1
227 164 1
227 763 1
228 192 1
228 273 1
228 170 1
228 114 1
228 435 1
229 502 1
229 230 1
229 46 1
229 190 1
229 448 1
230 338 1
230 746 1
230 739 1
230 448 1
230 329 1
230 247 1
231 990 1
231 988 1
231 966 1
231 329 1
231 455 1
231 798 1
232 793 1
232 882 1
232 782 1
232 739 1
232 933 1
233 713 1
233 801 1
233 389 1
233 473 1
234 597 1
234 893 1
234 686 1
234 436 1
234 608 1
234 395 1
234 400 1
235 982 1
235 900 1
235 785 1
235 516 1
235 540 1
236 528 1
236 153 1
236 151 1
236 304 1
236 14 1
236 533 1
236 620 1
236 870 1
236 907 1
237 207 1
237 145 1
237 386 1
237 914 1
237 132 1
237 928 1
238 105 1
238 747 1
238 96 1
238 489 1
238 382 1
239 666 1
239 546 1
239 838 1
239 348 1
239 825 1
240 306 1
241 773 1
241 211 1
241 594 1
242 490 1
242 540 1
242 278 1
243 683 1
243 722 1
243 42 1
243 440 1
243 851 1
244 737 1
244 634 1
244 426 1
244 140 1
244 149 1
244 5 1
245 344 1
245 278 1
245 144 1
245 586 1
245 687 1
245 177 1
245 612 1
245 309 1
246 699 1
246 970 1
246 624 1
246 200 1
246 507 1
247 21 1
247 327 1
247 186 1
247 707 1
248 589 1
248 521 1
248 817 1
248 670 1
248 990 1
248 581 1
248 819 1
249 446 1
249 563 1
249 681 1
249 294 1
250 992 1
250 112 1
250 539 1
250 683 1
250 843 1
251 86 1
251 147 1
251 191 1
251 809 1
251 672 1
251 791 1
252 687 1
252 98 1
252 650 1
252 470 1
252 37 1
252 673 1
252 372 1
253 36 1
253 106 1
253 146 1
254 267 1
254 789 1
254 353 1
255 42 1
255 15 1
255 829 1
255 441 1
255 826 1
256 811 1
256 881 1
256 486 1
257 778 1
257 111 1
257 319 1
257 417 1
258 289 1
258 997 1
258 836 1
258 364 1
258 580 1
259 751 1
259 945 1
259 286 1
260 135 1
260 395 1
260 597 1
261 325 1
261 117 1
261 322 1
261 332 1
261 181 1
261 2 1
261 789 1
262 532 1
262 694 1
262 382 1
262 849 1
262 287 1
262 879 1
262 730 1
262 111 1
263 175 1
263 810 1
263 672 1
264 412 1
264 299 1
264 548 1
264 937 1
264 97 1
264 765 1
265 317 1
265 563 1
265 255 1
265 930 1
265 270 1
265 571 1
265 310 1
265 160 1
265 723 1
266 715 1
266 302 1
266 700 1
266 402 1
267 306 1
267 261 1
267 253 1
267 634 1
267 610 1
268 684 1
268 794 1
268 556 1
269 276 1
269 23 1
269 967 1
269 124 1
269 48 1
270 822 1
270 780 1
270 992 1
270 130 1
271 251 1
271 381 1
271 272 1
271 51 1
272 357 1
272 810 1
272 399 1
272 343 1
272 961 1
272 168 1
273 692 1
273 446 1
273 176 1
273 208 1
273 644 1
273 28 1
273 873 1
273 15 1
273 249 1
274 116 1
274 458 1
275 682 1
275 343 1
275 817 1
275 134 1
276 346 1
276 378 1
276 846 1
276 300 1
276 404 1
276 31 1
276 631 1
276 513 1
277 986 1
277 8 1
277 189 1
277 603 1
277 710 1
277 251 1
277 81 1
277 480 1
278 322 1
278 388 1
278 570 1
278 785 1
278 786 1
278 576 1
278 792 1
278 421 1
279 541 1
279 951 1
279 309 1
280 648 1
280 447 1
280 337 1
280 577 1
280 878 1
280 320 1
280 827 1
281 278 1
281 714 1
281 250 1
281 571 1
282 733 1
282 844 1
283 297 1
283 729 1
283 87 1
283 915 1
283 763 1
284 783 1
284 828 1
284 907 1
284 522 1
284 661 1
285 489 1
285 378 1
285 5 1
285 106 1
285 36 1
286 226 1
286 459 1
286 266 1
286 244 1
286 16 1
286 472 1
287 367 1
287 4 1
287 180 1
287 756 1
287 96 1
287 332 1
287 660 1
288 480 1
288 969 1
288 926 1
288 701 1
288 833 1
288 100 1
289 360 1
289 896 1
289 830 1
289 601 1
289 508 1
289 169 1
290 64 1
290 688 1
290 288 1
290 501 1
290 902 1
290 701 1
290 120 1
291 339 1
291 935 1
292 269 1
292 270 1
292 625 1
292 228 1
292 391 1
292 592 1
293 897 1
293 751 1
293 61 1
293 302 1
293 495 1
293 715 1
294 295 1
294 23 1
294 944 1
294 616 1
294 592 1
295 800 1
295 33 1
295 145 1
295 624 1
295 462 1
296 64 1
296 347 1
296 486 1
296 210 1
296 327 1
296 373 1
296 855 1
296 767 1
296 401 1
296 455 1
297 847 1
297 203 1
297 384 1
297 71 1
298 901 1
298 551 1
298 88 1
298 803 1
298 545 1
298 880 1
298 509 1
299 238 1
299 499 1
300 237 1
300 689 1
300 218 1
300 669 1
300 546 1
301 333 1
301 932 1
301 151 1
301 224 1
301 169 1
301 989 1
302 393 1
302 575 1
302 259 1
302 337 1
303 166 1
303 598 1
303 910 1
303 519 1
303 718 1
304 47 1
304 152 1
304 172 1
304 601 1
305 267 1
305 109 1
305 489 1
305 260 1
305 477 1
305 111 1
305 660 1
305 319 1
305 244 1
305 376 1
306 332 1
306 789 1
306 557 1
306 217 1
306 436 1
306 956 1
306 597 1
306 156 1
307 480 1
307 272 1
307 666 1
307 175 1
308 26 1
308 746 1
308 819 1
308 591 1
309 157 1
309 954 1
309 573 1
310 571 1
310 112 1
310 187 1
310 425 1
311 315 1
311 938 1
311 279 1
311 974 1
311 91 1
311 568 1
312 882 1
312 913 1
312 268 1
312 347 1
312 230 1
312 572 1
312 178 1
312 793 1
312 126 1
312 511 1
312 595 1
312 768 1
313 757 1
314 269 1
314 937 1
314 193 1
314 860 1
315 398 1
315 579 1
315 878 1
315 309 1
315 279 1
315 865 1
315 274 1
315 365 1
315 627 1
315 650 1
315 995 1
316 622 1
316 596 1
316 188 1
316 162 1
316 388 1
317 994 1
317 228 1
317 644 1
317 160 1
317 563 1
317 654 1
318 538 1
318 504 1
318 526 1
319 238 1
320 16 1
320 656 1
320 432 1
320 715 1
320 61 1
320 302 1
321 673 1
321 814 1
321 974 1
321 573 1
321 279 1
322 251 1
322 308 1
322 540 1
322 235 1
322 682 1
323 533 1
323 744 1
323 580 1
323 222 1
323 872 1
323 653 1
323 837 1
323 258 1
323 442 1
325 400 1
325 747 1
325 634 1
325 957 1
326 664 1
326 454 1
326 395 1
326 772 1
326 14 1
327 377 1
327 609 1
327 701 1
327 455 1
328 403 1
328 339 1
328 433 1
328 804 1
329 811 1
329 506 1
329 418 1
329 688 1
329 929 1
329 988 1
329 120 1
329 884 1
329 569 1
330 324 1
330 318 1
330 567 1
330 932 1
330 326 1
330 528 1
330 153 1
330 772 1
331 1 1
331 435 1
331 780 1
331 644 1
331 777 1
331 562 1
331 44 1
331 130 1
332 285 1
332 149 1
332 942 1
332 13 1
332 133 1
333 291 1
333 601 1
333 653 1
333 153 1
333 620 1
333 258 1
333 7 1
334 871 1
334 431 1
334 709 1
334 161 1
335 283 1
335 171 1
335 646 1
335 745 1
335 764 1
335 182 1
336 72 1
336 588 1
336 775 1
336 912 1
336 194 1
336 67 1
336 412 1
336 839 1
337 910 1
337 578 1
337 491 1
337 555 1
337 485 1
337 393 1
338 874 1
338 933 1
338 229 1
338 404 1
338 288 1
338 296 1
338 725 1
338 455 1
339 454 1
339 732 1
340 255 1
340 412 1
340 852 1
341 904 1
341 829 1
341 307 1
342 180 1
342 400 1
343 86 1
343 468 1
344 289 1
344 62 1
344 818 1
344 91 1
345 931 1
345 310 1
346 280 1
346 910 1
346 18 1
346 754 1
346 162 1
346 718 1
347 418 1
347 165 1
347 882 1
347 779 1
347 637 1
347 739 1
347 94 1
347 481 1
347 127 1
347 506 1
348 743 1
348 552 1
348 791 1
348 371 1
349 41 1
349 300 1
349 417 1
349 356 1
349 252 1
349 554 1
349 462 1
350 377 1
350 327 1
350 637 1
350 471 1
350 703 1
350 186 1
350 290 1
351 982 1
351 560 1
351 280 1
351 764 1
351 235 1
351 430 1
351 993 1
352 472 1
352 862 1
352 396 1
352 416 1
352 577 1
353 857 1
353 267 1
353 756 1
353 733 1
353 140 1
353 686 1
354 634 1
354 906 1
354 584 1
354 264 1
354 530 1
354 52 1
354 109 1
354 531 1
355 599 1
355 833 1
355 707 1
355 288 1
355 501 1
356 585 1
356 940 1
356 546 1
356 800 1
356 513 1
357 40 1
357 51 1
357 387 1
357 809 1
357 371 1
358 381 1
358 831 1
358 38 1
358 765 1
358 924 1
359 280 1
359 374 1
359 347 1
359 66 1
360 936 1
360 642 1
360 119 1
360 821 1
360 380 1
360 352 1
361 910 1
361 226 1
361 313 1
361 393 1
361 18 1
361 952 1
361 704 1
361 472 1
362 971 1
362 650 1
362 464 1
362 91 1
362 813 1
362 586 1
362 274 1
363 243 1
363 843 1
364 526 1
364 989 1
364 911 1
364 12 1
364 837 1
364 198 1
364 115 1
364 903 1
365 395 1
365 640 1
365 109 1
365 305 1
365 797 1
365 998 1
365 96 1
365 893 1
365 254 1
366 990 1
366 982 1
366 308 1
366 674 1
366 819 1
367 540 1
367 164 1
367 682 1
367 188 1
368 167 1
368 227 1
368 182 1
368 596 1
368 68 1
369 159 1
369 540 1
369 167 1
369 278 1
370 385 1
370 113 1
370 795 1
370 860 1
370 137 1
371 387 1
371 564 1
371 724 1
371 672 1
371 639 1
372 721 1
372 214 1
372 735 1
372 938 1
372 398 1
372 99 1
372 535 1
372 536 1
373 688 1
373 126 1
373 377 1
373 35 1
373 338 1
373 401 1
373 502 1
374 193 1
374 213 1
374 877 1
374 531 1
375 504 1
375 825 1
375 697 1
376 426 1
376 2 1
377 606 1
377 101 1
377 702 1
377 599 1
377 481 1
377 100 1
377 129 1
377 833 1
377 138 1
377 739 1
378 492 1
378 728 1
379 66 1
379 915 1
379 803 1
380 888 1
380 400 1
380 162 1
381 172 1
381 439 1
382 518 1
382 500 1
382 574 1
382 885 1
383 349 1
383 429 1
383 914 1
383 624 1
383 276 1
383 636 1
383 773 1
384 197 1
384 122 1
384 868 1
384 581 1
385 876 1
385 657 1
385 451 1
385 960 1
386 309 1
386 132 1
386 928 1
387 86 1
387 726 1
387 666 1
387 251 1
387 271 1
387 468 1
387 867 1
388 786 1
388 520 1
388 816 1
388 560 1
388 600 1
388 183 1
388 817 1
389 564 1
389 375 1
389 175 1
389 8 1
389 510 1
389 590 1
390 163 1
390 484 1
390 935 1
390 837 1
390 896 1
390 339 1
391 650 1
391 460 1
391 524 1
391 152 1
391 49 1
391 28 1
391 11 1
391 91 1
392 790 1
392 895 1
392 238 1
392 260 1
392 36 1
392 663 1
393 671 1
393 741 1
393 827 1
393 363 1
393 143 1
393 405 1
393 459 1
394 939 1
394 369 1
394 158 1
394 723 1
394 310 1
394 777 1
394 592 1
395 797 1
395 942 1
395 332 1
395 117 1
395 189 1
396 754 1
396 280 1
396 698 1
396 577 1
396 878 1
396 266 1
396 897 1
396 598 1
397 485 1
397 667 1
397 845 1
398 408 1
398 418 1
398 451 1
398 420 1
398 573 1
399 825 1
399 348 1
399 666 1
400 517 1
400 756 1
400 117 1
400 532 1
400 574 1
401 905 1
401 423 1
401 966 1
401 505 1
401 195 1
401 232 1
401 21 1
401 502 1
401 85 1
402 862 1
402 464 1
402 953 1
402 485 1
402 24 1
402 897 1
402 758 1
403 836 1
403 109 1
403 282 1
403 837 1
404 218 1
404 869 1
404 84 1
404 753 1
405 76 1
405 396 1
405 302 1
405 888 1
405 542 1
405 952 1
405 53 1
405 815 1
405 491 1
406 934 1
406 446 1
406 23 1
406 29 1
406 465 1
407 903 1
408 191 1
408 357 1
409 813 1
409 11 1
409 398 1
409 477 1
410 415 1
410 354 1
410 298 1
410 917 1
410 397 1
411 372 1
411 693 1
411 918 1
411 99 1
411 79 1
412 662 1
412 934 1
412 74 1
413 436 1
413 324 1
413 653 1
413 664 1
413 433 1
413 224 1
414 212 1
414 545 1
414 67 1
414 886 1
414 892 1
414 860 1
414 803 1
414 89 1
414 410 1
414 299 1
415 855 1
415 606 1
415 769 1
415 471 1
415 118 1
415 190 1
416 972 1
416 888 1
416 742 1
416 862 1
416 910 1
416 293 1
416 380 1
416 815 1
416 755 1
416 303 1
417 429 1
417 554 1
417 291 1
418 966 1
418 725 1
418 229 1
419 386 1
419 157 1
419 209 1
419 840 1
420 500 1
420 144 1
420 627 1
420 28 1
420 995 1
420 865 1
421 540 1
421 521 1
421 746 1
421 596 1
421 816 1
421 993 1
421 868 1
422 852 1
422 325 1
422 299 1
422 397 1
422 108 1
422 456 1
422 839 1
423 779 1
423 290 1
423 327 1
423 701 1
423 703 1
423 506 1
423 793 1
423 195 1
424 166 1
424 626 1
424 491 1
424 648 1
424 303 1
424 758 1
424 280 1
424 266 1
425 904 1
425 634 1
426 499 1
426 342 1
426 439 1
426 135 1
426 737 1
427 31 1
427 494 1
427 337 1
427 246 1
427 976 1
428 757 1
428 95 1
428 842 1
428 69 1
429 206 1
429 427 1
430 311 1
430 786 1
430 369 1
430 421 1
430 591 1
430 275 1
431 155 1
431 535 1
431 943 1
431 856 1
431 673 1
431 974 1
432 910 1
432 741 1
432 656 1
432 675 1
432 447 1
433 439 1
433 443 1
433 163 1
433 823 1
433 744 1
434 890 1
434 787 1
434 279 1
434 79 1
435 80 1
435 269 1
435 539 1
435 15 1
435 56 1
436 797 1
436 858 1
436 517 1
437 19 1
437 760 1
437 687 1
437 579 1
438 400 1
438 863 1
438 835 1
438 357 1
439 752 1
439 323 1
439 403 1
439 496 1
439 580 1
439 887 1
439 620 1
440 873 1
440 457 1
440 446 1
441 325 1
441 124 1
441 440 1
441 341 1
441 941 1
441 56 1
442 404 1
442 828 1
442 291 1
442 870 1
442 364 1
442 318 1
442 403 1
443 772 1
443 403 1
443 935 1
443 115 1
443 503 1
444 605 1
444 845 1
444 498 1
445 900 1
445 950 1
445 335 1
445 221 1
445 384 1
445 521 1
446 780 1
446 158 1
446 563 1
446 270 1
447 807 1
447 577 1
447 119 1
447 459 1
447 216 1
447 472 1
448 231 1
448 779 1
448 505 1
448 208 1
448 486 1
448 882 1
449 300 1
449 534 1
449 773 1
450 389 1
450 507 1
450 594 1
450 386 1
451 657 1
452 22 1
452 970 1
452 554 1
453 320 1
453 560 1
453 751 1
453 648 1
453 360 1
454 496 1
454 14 1
454 985 1
454 217 1
454 903 1
454 526 1
454 323 1
454 172 1
454 580 1
455 701 1
455 165 1
455 94 1
455 782 1
455 665 1
456 924 1
456 621 1
456 551 1
456 137 1
457 42 1
457 822 1
457 80 1
457 78 1
457 210 1
457 944 1
458 311 1
458 420 1
458 898 1
458 75 1
