1000 999
660 489 1
661 359 1
662 524 1
663 68 1
664 342 1
665 574 1
666 504 1
667 1 1
668 590 1
669 61 1
670 889 1
671 357 1
672 856 1
673 517 1
674 223 1
675 504 1
676 978 1
677 451 1
678 515 1
679 1 1
680 52 1
681 231 1
682 0 1
683 41 1
684 144 1
685 526 1
686 652 1
687 632 1
688 473 1
689 29 1
690 556 1
691 1 1
692 41 1
693 179 1
694 576 1
695 460 1
696 78 1
697 118 1
698 590 1
699 21 1
700 444 1
701 168 1
702 33 1
703 528 1
704 71 1
705 175 1
706 340 1
707 604 1
708 541 1
709 22 1
710 756 1
711 320 1
712 401 1
713 427 1
714 164 1
715 756 1
716 686 1
717 690 1
718 652 1
719 29 1
720 103 1
721 223 1
722 526 1
723 889 1
724 707 1
725 272 1
726 1 1
727 667 1
728 292 1
729 157 1
730 856 1
731 25 1
732 44 1
733 147 1
734 579 1
735 58 1
736 512 1
737 49 1
738 68 1
739 856 1
740 480 1
741 587 1
742 164 1
743 0 1
744 301 1
745 667 1
746 678 1
747 901 1
748 3 1
749 499 1
750 357 1
751 40 1
752 37 1
753 89 1
754 31 1
755 122 1
756 1 1
757 523 1
758 690 1
759 978 1
760 0 1
761 149 1
762 70 1
763 301 1
764 570 1
765 98 1
766 342 1
767 0 1
768 52 1
769 115 1
770 223 1
771 177 1
772 11 1
773 556 1
774 756 1
775 445 1
776 628 1
777 90 1
778 1 1
779 290 1
780 16 1
781 468 1
782 41 1
783 352 1
784 603 1
785 80 1
786 92 1
787 447 1
788 684 1
789 514 1
790 557 1
791 467 1
792 276 1
793 738 1
794 666 1
795 505 1
796 890 1
797 547 1
798 28 1
799 978 1
800 151 1
801 501 1
802 235 1
803 136 1
804 791 1
805 112 1
806 497 1
807 1 1
808 681 1
809 556 1
810 0 1
811 92 1
812 24 1
813 787 1
814 442 1
815 1 1
816 50 1
817 255 1
818 154 1
819 229 1
820 203 1
821 557 1
822 704 1
823 334 1
824 546 1
825 572 1
826 428 1
827 279 1
828 290 1
829 8 1
830 205 1
831 290 1
832 719 1
833 667 1
834 1 1
835 779 1
836 45 1
837 33 1
838 381 1
839 59 1
840 3 1
841 33 1
842 678 1
843 792 1
844 114 1
845 779 1
846 978 1
847 731 1
848 333 1
849 585 1
850 434 1
851 112 1
852 2 1
853 255 1
854 432 1
855 674 1
856 1 1
857 222 1
858 15 1
859 0 1
860 194 1
861 692 1
862 221 1
863 21 1
864 612 1
865 556 1
866 312 1
867 779 1
868 276 1
869 859 1
870 978 1
871 867 1
872 3 1
873 526 1
874 772 1
875 401 1
876 128 1
877 556 1
878 556 1
879 381 1
880 307 1
881 68 1
882 514 1
883 339 1
884 166 1
885 649 1
886 221 1
887 6 1
888 0 1
889 223 1
890 334 1
891 288 1
892 880 1
893 0 1
894 26 1
895 83 1
896 756 1
897 812 1
898 216 1
899 889 1
900 713 1
901 2 1
902 105 1
903 703 1
904 28 1
905 146 1
906 419 1
907 1 1
908 179 1
909 667 1
910 835 1
911 25 1
912 1 1
913 147 1
914 205 1
915 269 1
916 18 1
917 29 1
918 858 1
919 934 1
920 572 1
921 92 1
922 21 1
923 556 1
924 290 1
925 25 1
926 667 1
927 917 1
928 400 1
929 222 1
930 112 1
931 25 1
932 251 1
933 213 1
934 756 1
935 1 1
936 231 1
937 379 1
938 0 1
939 357 1
940 803 1
941 164 1
942 232 1
943 290 1
944 534 1
945 379 1
946 577 1
947 112 1
948 132 1
949 223 1
950 439 1
951 92 1
952 112 1
953 1 1
954 1 1
955 818 1
956 634 1
957 690 1
958 158 1
959 78 1
960 16 1
961 334 1
962 352 1
963 927 1
964 628 1
965 202 1
966 495 1
967 556 1
968 530 1
969 224 1
970 1 1
971 551 1
972 583 1
973 2 1
974 699 1
975 890 1
976 906 1
977 890 1
978 79 1
979 693 1
980 756 1
981 213 1
982 56 1
983 556 1
984 348 1
985 14 1
986 348 1
987 590 1
988 220 1
989 667 1
990 131 1
991 549 1
992 1 1
993 881 1
994 390 1
995 223 1
996 26 1
997 632 1
998 12 1
999 320 1
