300 1462
41 70 1
41 87 1
41 279 1
41 103 1
41 266 1
41 98 1
41 104 1
42 5 1
42 150 1
42 251 1
42 151 1
42 188 1
43 40 1
43 156 1
43 296 1
43 24 1
44 235 1
44 279 1
44 204 1
44 114 1
45 110 1
45 71 1
45 292 1
46 68 1
46 211 1
46 189 1
46 200 1
47 261 1
47 105 1
47 260 1
47 224 1
47 51 1
48 298 1
48 190 1
48 124 1
48 2 1
48 229 1
48 3 1
49 58 1
49 101 1
49 120 1
49 278 1
49 298 1
49 55 1
49 280 1
49 124 1
49 20 1
49 80 1
50 281 1
50 218 1
50 72 1
50 233 1
50 187 1
51 179 1
51 42 1
51 138 1
51 52 1
51 150 1
52 188 1
52 194 1
52 164 1
53 204 1
53 208 1
53 108 1
53 69 1
53 122 1
53 276 1
53 120 1
53 31 1
54 165 1
55 280 1
55 101 1
55 260 1
55 23 1
55 124 1
55 56 1
55 249 1
55 91 1
56 43 1
56 5 1
56 20 1
56 254 1
56 58 1
56 249 1
58 280 1
58 101 1
58 23 1
58 3 1
58 48 1
59 87 1
59 81 1
59 184 1
60 151 1
60 52 1
60 62 1
61 95 1
61 46 1
62 151 1
62 47 1
62 150 1
62 224 1
63 60 1
63 94 1
64 216 1
64 49 1
64 124 1
64 5 1
64 3 1
65 52 1
65 168 1
65 214 1
65 289 1
65 176 1
65 228 1
66 38 1
66 234 1
66 72 1
66 270 1
66 288 1
66 187 1
67 297 1
67 293 1
67 134 1
68 238 1
68 199 1
68 232 1
68 211 1
68 189 1
69 44 1
69 17 1
69 132 1
69 30 1
69 257 1
69 248 1
70 272 1
70 13 1
70 93 1
70 100 1
70 179 1
71 97 1
71 222 1
71 159 1
71 296 1
71 95 1
71 14 1
71 294 1
71 247 1
72 85 1
72 97 1
72 146 1
72 144 1
72 145 1
72 281 1
72 241 1
72 38 1
72 111 1
73 173 1
73 209 1
73 112 1
73 27 1
74 59 1
74 96 1
74 192 1
74 27 1
74 122 1
74 18 1
74 236 1
75 31 1
75 202 1
75 276 1
75 204 1
76 230 1
76 288 1
76 39 1
76 234 1
76 115 1
77 198 1
77 25 1
77 9 1
77 168 1
77 6 1
77 288 1
77 246 1
78 70 1
78 69 1
78 0 1
78 51 1
78 37 1
78 87 1
78 266 1
78 272 1
79 169 1
79 283 1
79 280 1
79 249 1
79 124 1
79 120 1
79 264 1
79 32 1
79 177 1
79 5 1
80 121 1
80 124 1
80 229 1
80 20 1
80 32 1
81 205 1
81 61 1
81 200 1
81 19 1
82 201 1
82 235 1
82 36 1
82 23 1
82 119 1
82 109 1
82 30 1
83 12 1
83 217 1
83 100 1
83 96 1
83 209 1
83 284 1
83 184 1
84 170 1
84 215 1
85 140 1
85 277 1
86 56 1
86 48 1
86 32 1
86 49 1
86 2 1
87 162 1
87 176 1
87 26 1
87 17 1
87 90 1
87 226 1
87 168 1
87 228 1
87 70 1
87 77 1
87 127 1
88 192 1
88 139 1
88 28 1
88 223 1
88 37 1
89 229 1
89 264 1
89 254 1
89 64 1
89 56 1
90 289 1
90 226 1
90 246 1
90 253 1
91 80 1
91 216 1
91 56 1
91 254 1
91 101 1
91 280 1
91 89 1
92 193 1
93 108 1
93 167 1
93 73 1
93 83 1
93 59 1
93 28 1
94 182 1
94 51 1
94 290 1
94 150 1
94 234 1
94 138 1
94 113 1
94 251 1
95 149 1
95 283 1
95 162 1
96 209 1
96 33 1
97 260 1
97 193 1
97 206 1
97 285 1
97 57 1
97 136 1
98 78 1
98 246 1
98 176 1
98 127 1
98 253 1
99 220 1
99 262 1
100 59 1
100 139 1
100 73 1
101 169 1
101 229 1
102 25 1
102 198 1
103 160 1
103 26 1
103 144 1
103 246 1
103 176 1
103 228 1
104 160 1
104 162 1
105 51 1
105 210 1
106 205 1
106 148 1
106 46 1
107 168 1
107 26 1
107 118 1
107 102 1
108 31 1
108 243 1
109 202 1
109 276 1
109 178 1
110 293 1
110 135 1
111 53 1
111 233 1
111 38 1
111 74 1
111 10 1
112 161 1
112 139 1
112 59 1
112 1 1
112 35 1
113 179 1
113 60 1
113 224 1
113 63 1
113 21 1
113 42 1
114 75 1
114 158 1
114 148 1
114 276 1
115 99 1
115 230 1
115 194 1
115 218 1
116 260 1
116 57 1
116 245 1
116 263 1
117 16 1
117 159 1
117 54 1
117 153 1
117 212 1
117 24 1
117 247 1
117 156 1
117 182 1
118 214 1
118 87 1
118 145 1
118 172 1
118 180 1
118 258 1
119 275 1
119 132 1
119 31 1
119 201 1
120 273 1
120 153 1
120 216 1
120 124 1
120 5 1
120 20 1
120 126 1
120 280 1
121 197 1
121 222 1
122 107 1
122 172 1
122 95 1
123 67 1
123 292 1
123 97 1
123 92 1
123 8 1
123 287 1
124 23 1
124 166 1
125 13 1
125 92 1
125 279 1
125 264 1
126 254 1
126 49 1
126 32 1
126 79 1
126 91 1
127 134 1
127 179 1
127 124 1
127 186 1
127 228 1
127 107 1
127 226 1
128 9 1
128 287 1
128 67 1
128 292 1
128 110 1
128 45 1
128 123 1
128 157 1
129 46 1
129 68 1
129 291 1
129 84 1
129 149 1
129 192 1
130 110 1
130 108 1
130 266 1
130 258 1
130 98 1
130 69 1
130 160 1
131 297 1
131 279 1
131 260 1
131 41 1
131 143 1
131 57 1
132 240 1
132 145 1
132 196 1
132 250 1
132 29 1
132 82 1
133 216 1
133 153 1
133 48 1
133 163 1
133 254 1
133 64 1
133 91 1
133 120 1
133 280 1
134 135 1
134 293 1
134 106 1
135 125 1
135 291 1
135 45 1
135 128 1
136 188 1
137 7 1
137 227 1
137 136 1
137 34 1
137 206 1
137 170 1
137 0 1
138 148 1
138 290 1
138 151 1
138 142 1
138 60 1
138 261 1
139 35 1
139 18 1
140 111 1
140 72 1
140 66 1
140 262 1
140 219 1
141 119 1
141 140 1
141 18 1
141 146 1
141 155 1
141 50 1
141 262 1
142 113 1
142 47 1
142 62 1
142 151 1
142 213 1
143 260 1
143 206 1
144 203 1
144 41 1
144 160 1
144 180 1
144 272 1
144 26 1
144 104 1
144 226 1
145 29 1
145 167 1
145 71 1
145 243 1
145 158 1
145 173 1
146 99 1
146 76 1
146 180 1
146 39 1
146 233 1
146 66 1
147 180 1
147 154 1
148 46 1
148 245 1
148 217 1
148 299 1
149 15 1
149 68 1
149 22 1
149 141 1
150 105 1
150 200 1
150 60 1
150 47 1
151 21 1
151 213 1
152 221 1
152 108 1
152 87 1
152 79 1
152 49 1
152 2 1
153 247 1
153 294 1
153 162 1
154 15 1
154 24 1
154 296 1
154 14 1
154 43 1
155 270 1
155 192 1
155 256 1
155 219 1
155 180 1
155 140 1
155 262 1
155 230 1
156 94 1
156 61 1
156 159 1
156 24 1
156 162 1
157 123 1
157 8 1
157 279 1
158 201 1
158 189 1
158 109 1
158 108 1
159 231 1
159 294 1
159 267 1
159 43 1
159 54 1
160 65 1
160 17 1
160 78 1
160 90 1
160 246 1
160 211 1
160 228 1
160 186 1
160 107 1
160 93 1
160 198 1
161 100 1
161 96 1
161 59 1
161 28 1
162 154 1
162 159 1
162 212 1
162 165 1
162 14 1
163 299 1
164 205 1
164 275 1
164 46 1
164 44 1
164 4 1
164 189 1
164 211 1
165 298 1
165 24 1
165 76 1
165 149 1
165 156 1
165 222 1
166 5 1
166 83 1
166 64 1
167 109 1
167 243 1
167 196 1
167 257 1
167 36 1
167 235 1
168 214 1
168 13 1
168 246 1
168 272 1
169 107 1
169 80 1
169 298 1
169 58 1
169 190 1
169 20 1
169 177 1
169 273 1
169 264 1
169 23 1
169 280 1
169 124 1
169 166 1
169 16 1
170 136 1
170 41 1
170 268 1
170 116 1
170 271 1
171 247 1
171 176 1
171 195 1
171 296 1
171 24 1
171 71 1
172 154 1
172 153 1
172 175 1
172 117 1
173 27 1
173 44 1
173 30 1
173 231 1
173 82 1
173 279 1
173 158 1
174 206 1
174 7 1
174 255 1
174 263 1
174 143 1
175 14 1
175 101 1
175 192 1
175 156 1
176 109 1
176 206 1
177 23 1
177 3 1
177 89 1
177 298 1
178 279 1
178 108 1
178 69 1
178 243 1
178 167 1
178 20 1
178 233 1
179 228 1
179 102 1
179 26 1
179 77 1
180 234 1
180 39 1
180 194 1
181 134 1
181 157 1
181 204 1
181 135 1
182 222 1
182 71 1
182 95 1
182 251 1
182 197 1
182 154 1
183 265 1
183 255 1
183 170 1
183 133 1
183 120 1
183 131 1
183 185 1
184 18 1
184 144 1
184 176 1
184 284 1
184 161 1
184 100 1
185 265 1
185 170 1
185 206 1
185 237 1
186 155 1
186 130 1
186 252 1
186 6 1
187 140 1
187 278 1
187 38 1
187 76 1
187 281 1
187 262 1
187 146 1
187 234 1
188 63 1
188 121 1
188 51 1
188 105 1
188 60 1
188 138 1
189 177 1
189 169 1
189 129 1
189 205 1
190 239 1
190 23 1
190 295 1
190 5 1
190 55 1
190 101 1
191 180 1
191 73 1
191 284 1
191 59 1
191 96 1
192 161 1
192 184 1
192 276 1
192 25 1
193 170 1
193 136 1
193 126 1
193 57 1
193 260 1
193 143 1
193 131 1
193 237 1
194 50 1
194 187 1
194 10 1
194 39 1
194 76 1
195 135 1
195 173 1
195 233 1
195 20 1
195 159 1
196 145 1
196 257 1
196 282 1
196 173 1
196 235 1
196 82 1
196 69 1
197 71 1
197 294 1
197 15 1
197 135 1
197 172 1
198 17 1
198 167 1
198 78 1
198 98 1
198 107 1
198 41 1
198 6 1
199 112 1
199 206 1
199 4 1
200 189 1
200 299 1
201 68 1
201 50 1
201 132 1
201 282 1
201 0 1
201 26 1
201 291 1
201 208 1
202 284 1
202 82 1
202 145 1
202 158 1
202 173 1
203 160 1
203 87 1
203 214 1
203 246 1
204 109 1
204 114 1
204 240 1
204 274 1
204 235 1
205 269 1
205 238 1
205 245 1
205 211 1
205 275 1
205 148 1
206 193 1
206 242 1
206 237 1
206 240 1
207 163 1
207 4 1
207 189 1
207 46 1
207 200 1
208 280 1
208 44 1
208 167 1
208 178 1
209 184 1
209 238 1
209 28 1
209 1 1
209 191 1
209 217 1
209 100 1
210 205 1
210 290 1
210 185 1
210 51 1
210 261 1
210 52 1
211 200 1
212 165 1
212 182 1
212 296 1
213 47 1
213 29 1
213 244 1
213 42 1
213 137 1
213 134 1
213 224 1
213 125 1
213 290 1
214 98 1
214 26 1
214 73 1
214 289 1
214 1 1
214 186 1
215 285 1
215 73 1
215 97 1
216 264 1
216 200 1
216 80 1
216 92 1
216 3 1
216 273 1
216 152 1
216 48 1
216 298 1
217 37 1
217 59 1
217 192 1
218 234 1
218 262 1
218 140 1
218 85 1
218 256 1
218 230 1
219 167 1
219 111 1
219 50 1
219 141 1
219 66 1
219 39 1
219 218 1
219 22 1
219 230 1
220 204 1
220 111 1
220 180 1
220 76 1
220 256 1
220 115 1
221 5 1
221 79 1
221 80 1
221 229 1
221 169 1
221 177 1
221 49 1
222 296 1
222 54 1
222 156 1
222 15 1
223 74 1
224 293 1
224 14 1
224 23 1
224 21 1
224 63 1
224 261 1
225 101 1
225 281 1
225 280 1
225 141 1
225 285 1
225 270 1
225 38 1
226 107 1
226 46 1
226 102 1
226 57 1
226 289 1
226 103 1
227 97 1
227 193 1
227 136 1
227 272 1
228 107 1
228 130 1
228 296 1
228 90 1
228 26 1
228 98 1
229 190 1
229 249 1
229 133 1
229 49 1
229 23 1
229 55 1
230 238 1
230 111 1
230 259 1
231 208 1
231 69 1
231 243 1
232 185 1
232 269 1
232 210 1
232 106 1
233 218 1
233 180 1
233 1 1
233 262 1
233 215 1
233 219 1
233 281 1
234 194 1
234 288 1
234 259 1
234 27 1
234 50 1
234 230 1
234 281 1
234 141 1
234 277 1
234 140 1
235 108 1
236 191 1
236 93 1
236 18 1
236 28 1
237 260 1
237 174 1
237 137 1
238 239 1
238 129 1
238 275 1
238 245 1
238 19 1
238 207 1
239 129 1
239 205 1
239 163 1
239 207 1
239 269 1
239 232 1
239 199 1
240 208 1
240 201 1
240 29 1
240 30 1
241 110 1
241 194 1
243 253 1
243 248 1
243 201 1
245 202 1
245 81 1
245 299 1
246 198 1
247 149 1
247 267 1
247 122 1
247 218 1
247 197 1
247 159 1
247 162 1
248 114 1
248 201 1
248 44 1
248 274 1
248 208 1
248 36 1
249 23 1
249 188 1
249 5 1
249 80 1
249 91 1
249 166 1
250 208 1
250 145 1
250 36 1
250 114 1
250 252 1
251 142 1
251 138 1
251 60 1
251 47 1
252 222 1
252 134 1
252 69 1
252 132 1
252 109 1
252 108 1
253 104 1
253 65 1
253 160 1
253 87 1
254 264 1
255 286 1
255 47 1
255 272 1
255 33 1
255 193 1
255 271 1
256 99 1
256 194 1
256 22 1
256 234 1
256 72 1
256 281 1
257 279 1
257 114 1
257 132 1
257 178 1
258 22 1
258 65 1
258 90 1
258 78 1
258 107 1
258 214 1
258 160 1
259 242 1
259 240 1
259 194 1
259 205 1
259 22 1
259 10 1
259 39 1
259 220 1
260 30 1
260 7 1
261 105 1
261 62 1
261 244 1
261 150 1
261 290 1
262 225 1
262 270 1
262 234 1
263 179 1
263 255 1
263 113 1
263 185 1
264 249 1
264 177 1
264 64 1
264 48 1
264 41 1
264 190 1
264 280 1
265 22 1
265 291 1
265 258 1
265 0 1
265 84 1
265 286 1
266 107 1
266 98 1
267 153 1
267 296 1
267 154 1
267 165 1
267 157 1
267 222 1
267 175 1
267 170 1
267 167 1
267 294 1
267 182 1
268 137 1
268 263 1
269 245 1
269 148 1
270 220 1
270 76 1
270 52 1
270 281 1
270 141 1
270 234 1
271 174 1
271 260 1
271 185 1
271 116 1
271 0 1
272 65 1
272 226 1
272 87 1
272 13 1
272 47 1
272 127 1
272 203 1
273 229 1
273 242 1
273 177 1
273 91 1
273 16 1
273 278 1
273 298 1
274 53 1
274 16 1
274 250 1
274 109 1
274 158 1
274 231 1
275 64 1
275 61 1
275 291 1
276 24 1
276 145 1
276 132 1
276 243 1
276 253 1
276 158 1
276 257 1
276 240 1
277 233 1
277 22 1
277 256 1
277 115 1
277 281 1
277 241 1
278 133 1
278 126 1
278 80 1
278 229 1
278 23 1
278 280 1
278 48 1
278 177 1
279 75 1
279 202 1
279 243 1
280 86 1
280 23 1
281 220 1
281 247 1
281 219 1
281 76 1
281 292 1
281 262 1
281 296 1
281 155 1
281 180 1
281 259 1
282 274 1
282 108 1
282 204 1
282 160 1
282 240 1
282 109 1
282 67 1
282 90 1
282 231 1
283 43 1
283 162 1
283 117 1
283 267 1
283 212 1
283 175 1
285 271 1
285 208 1
285 268 1
285 255 1
286 143 1
286 227 1
286 268 1
287 173 1
287 147 1
287 73 1
287 67 1
287 1 1
287 181 1
288 187 1
288 22 1
288 140 1
288 25 1
288 54 1
289 103 1
289 266 1
289 127 1
289 26 1
289 87 1
289 77 1
290 36 1
290 62 1
291 287 1
292 242 1
292 181 1
292 48 1
292 44 1
293 101 1
293 297 1
293 45 1
293 242 1
293 291 1
293 292 1
294 299 1
294 222 1
294 48 1
295 17 1
295 80 1
295 177 1
295 120 1
295 166 1
296 122 1
296 149 1
296 159 1
296 197 1
297 134 1
297 11 1
298 126 1
298 56 1
298 79 1
299 164 1
299 199 1
299 48 1
299 106 1
