115 613
66 103 1
66 108 1
66 109 1
66 105 1
66 90 1
66 111 1
66 112 1
67 81 1
67 105 1
67 87 1
67 88 1
67 9 1
67 92 1
68 69 1
68 70 1
68 78 1
68 72 1
68 74 1
68 75 1
68 77 1
69 97 1
69 70 1
69 4 1
69 78 1
69 72 1
69 74 1
69 77 1
70 78 1
70 72 1
70 74 1
70 75 1
71 103 1
71 20 1
71 22 1
71 23 1
71 25 1
71 28 1
71 29 1
71 30 1
72 80 1
72 78 1
72 96 1
72 75 1
72 77 1
73 4 1
73 11 1
73 6 1
73 96 1
73 74 1
73 17 1
73 18 1
73 89 1
73 95 1
74 78 1
74 75 1
74 76 1
74 77 1
75 80 1
75 78 1
75 77 1
76 108 1
76 109 1
76 9 1
76 112 1
77 4 1
77 78 1
78 80 1
79 80 1
79 5 1
79 99 1
79 89 1
80 109 1
81 83 1
81 84 1
81 85 1
81 86 1
81 87 1
81 88 1
82 103 1
82 108 1
82 109 1
82 85 1
82 110 1
82 66 1
82 111 1
82 94 1
82 112 1
82 26 1
83 97 1
83 98 1
83 99 1
83 100 1
83 101 1
83 102 1
84 103 1
84 105 1
84 85 1
84 86 1
84 87 1
84 106 1
84 90 1
84 107 1
84 91 1
84 92 1
85 105 1
85 106 1
85 90 1
85 107 1
85 91 1
85 112 1
85 92 1
86 103 1
86 97 1
86 88 1
86 12 1
87 88 1
87 90 1
87 91 1
88 105 1
88 106 1
88 107 1
88 113 1
88 111 1
89 4 1
89 11 1
89 6 1
89 96 1
89 9 1
89 17 1
89 18 1
89 95 1
90 105 1
90 107 1
90 91 1
90 92 1
91 105 1
91 107 1
91 92 1
92 105 1
92 107 1
93 68 1
93 48 1
93 96 1
93 13 1
93 19 1
94 14 1
94 107 1
94 5 1
94 114 1
94 15 1
94 10 1
94 16 1
95 4 1
95 11 1
95 6 1
95 96 1
95 17 1
95 18 1
96 4 1
96 11 1
96 6 1
96 17 1
96 18 1
97 98 1
97 113 1
97 114 1
97 3 1
97 99 1
97 101 1
97 102 1
98 7 1
98 107 1
98 113 1
98 3 1
98 99 1
98 100 1
99 7 1
99 15 1
99 100 1
99 101 1
99 102 1
100 7 1
100 113 1
100 3 1
100 102 1
101 14 1
101 7 1
101 3 1
101 16 1
101 102 1
102 12 1
102 113 1
102 3 1
103 108 1
103 109 1
103 110 1
103 111 1
103 112 1
104 83 1
104 97 1
104 21 1
104 7 1
104 8 1
104 5 1
104 113 1
104 99 1
104 101 1
104 102 1
105 107 1
105 111 1
106 108 1
106 8 1
108 109 1
108 111 1
108 9 1
108 10 1
108 112 1
109 110 1
109 111 1
109 112 1
110 14 1
110 5 1
110 114 1
110 15 1
110 10 1
110 16 1
111 9 1
111 112 1
112 9 1
113 7 1
113 3 1
114 14 1
114 5 1
114 3 1
114 15 1
114 16 1
